,id,course_id,course_type,category,start_date,end_date,duration,start_tsp,end_tsp
2381,9361,course-v1:ZK+00022+J,0,philosophy,2015-01-01,2015-08-21,232,1420070400,1440115200
2386,11397,course-v1:CQU+TSJYHG00054+2017_T1,0,medicine,2017-05-01,2017-12-19,232,1493596800,1513641600
2396,11399,course-v1:CQU+TSJYHG00009+2017_T1,0,computer,2017-05-01,2017-12-19,232,1493596800,1513641600
2413,11922,course-v1:SDJTU+MOOC_REC+2017_T1,0,electrical,2017-06-01,2018-01-19,232,1496275200,1516320000
2416,11449,course-v1:CQU+TSJYSSG00006+2017_T1,0,computer,2017-05-01,2017-12-19,232,1493596800,1513641600
2420,11431,course-v1:CQU+TSJYHG00021+2017_T1,0,math,2017-05-01,2017-12-19,232,1493596800,1513641600
2422,10845,course-v1:NYIF+RMPC1.3x+1T2017,0,social science,2017-04-18,2017-12-06,232,1492473600,1512518400
2463,11377,course-v1:CQU+TSJYHG00001+2017_T1,0,foreign language,2017-05-01,2017-12-19,232,1493596800,1513641600
2578,11494,course-v1:CQU+TSJYSSG00032+2017_T1,0,foreign language,2017-05-01,2017-12-19,232,1493596800,1513641600
2601,817,USTC/10800032X/_,0,engineering,2015-01-01,2015-08-21,232,1420070400,1440115200
2613,10199,course-v1:PennX+ROBO3x+2T2017,0,foreign language,2017-07-10,2018-02-27,232,1499644800,1519689600
2640,819,USTC/80000901X/2014_T2,0,computer,2015-01-01,2015-08-21,232,1420070400,1440115200
2641,11423,course-v1:CQU+TSJYHG00040+2017_T1,0,math,2017-05-01,2017-12-19,232,1493596800,1513641600
2646,9438,course-v1:ZK+07875+J,0,art,2015-01-01,2015-08-21,232,1420070400,1440115200
2659,9415,course-v1:ZK+00182+J,0,philosophy,2015-01-01,2015-08-21,232,1420070400,1440115200
2662,11530,course-v1:CQU+TSJYSTG00022+2017_T1,0,art,2017-05-13,2017-12-31,232,1494633600,1514678400
2675,11448,course-v1:CQU+TSJYSSG00005+2017_T1,0,economics,2017-05-01,2017-12-19,232,1493596800,1513641600
2687,11552,course-v1:CQU+TSJYIPG00001+2017_T1,0,art,2017-05-01,2017-12-19,232,1493596800,1513641600
2701,2823,course-v1:NEU+1305000901+2015_T1,0,foreign language,2015-08-21,2016-04-09,232,1440115200,1460160000
2709,11018,course-v1:NYIF+MA1.1x+1T2017,0,electrical,2017-04-18,2017-12-06,232,1492473600,1512518400
2729,11439,course-v1:CQU+TSJYHG00026+2017_T1,0,literature,2017-05-01,2017-12-19,232,1493596800,1513641600
2761,9371,course-v1:ZK+00152+J,0,history,2015-01-01,2015-08-21,232,1420070400,1440115200
2772,11468,course-v1:CQU+TSJYSSG00039+2017_T1,0,history,2017-05-01,2017-12-19,232,1493596800,1513641600
2811,11562,course-v1:CQU+TSJYSSG00019+2017_T1,0,electrical,2017-05-01,2017-12-19,232,1493596800,1513641600
2825,12331,course-v1:Yifang+Xyj102+2017_T1,0,chemistry,2017-07-01,2018-02-18,232,1498867200,1518912000
2833,9376,course-v1:ZK+00186+J,0,computer,2015-01-01,2015-08-21,232,1420070400,1440115200
2893,11478,course-v1:CQU+TSJYSTG00009+2017_T1,0,art,2017-05-01,2017-12-19,232,1493596800,1513641600
2916,11395,course-v1:CQU+TSJYHG00007+2017_T1,0,math,2017-05-01,2017-12-19,232,1493596800,1513641600
2963,11418,course-v1:CQU+TSJYHG00045+2017_T1,0,computer,2017-05-01,2017-12-19,232,1493596800,1513641600
2974,6615,course-v1:HongHeUniversity+15025100+2020_T1,0,foreign language,2015-01-01,2015-08-21,232,1420070400,1440115200
2983,10200,course-v1:PennX+ROBO4x+3T2017,0,physics,2015-01-01,2015-08-21,232,1420070400,1440115200
3027,11502,course-v1:CQU+TSJYSSG00022+2017_T1,0,economics,2017-05-01,2017-12-19,232,1493596800,1513641600
3042,9404,course-v1:ZK+06962+J,0,foreign language,2017-01-01,2017-08-21,232,1483228800,1503273600
3049,9400,course-v1:ZK+05424+J,0,business,2015-01-01,2015-08-21,232,1420070400,1440115200
3152,11475,course-v1:CQU+TSJYSTG00008+2017_T1,0,chemistry,2017-05-01,2017-12-19,232,1493596800,1513641600
3158,262,USTC/MOOC003/2014_T2,0,social science,2015-01-01,2015-08-21,232,1420070400,1440115200
3169,9406,course-v1:ZK+07117+J,0,engineering,2015-01-01,2015-08-21,232,1420070400,1440115200
3190,3951,course-v1:CIE+XTHU00014X+2015_T2,0,art,2016-01-30,2016-09-18,232,1454112000,1474156800
3199,11499,course-v1:CQU+TSJYSSG00026+2017_T1,0,electrical,2017-05-01,2017-12-19,232,1493596800,1513641600
3206,11422,course-v1:CQU+TSJYHG00041+2017_T1,0,education,2017-05-01,2017-12-19,232,1493596800,1513641600
3244,8765,course-v1:DGUT+24520040+2016_T2,0,business,2016-12-15,2017-08-04,232,1481760000,1501804800
3246,3961,course-v1:CIE+THU00009X+2015_T2,0,engineering,2016-02-01,2016-09-20,232,1454284800,1474329600
3250,11456,course-v1:CQU+TSJYSSG00009+2017_T1,0,engineering,2017-05-01,2017-12-19,232,1493596800,1513641600
3285,11588,course-v1:CQU+TSJYSSG00034+2017_T1,0,philosophy,2017-05-01,2017-12-19,232,1493596800,1513641600
3299,10301,course-v1:Tsinghua+02070012+2017_T1,0,social science,2017-03-15,2017-11-02,232,1489536000,1509580800
3303,9394,course-v1:ZK+03312+J,0,literature,2015-01-01,2015-08-21,232,1420070400,1440115200
3305,11477,course-v1:CQU+TSJYSTG00031+2017_T1,0,engineering,2017-05-01,2017-12-19,232,1493596800,1513641600
3317,9374,course-v1:ZK+00183+J,0,economics,2015-01-01,2015-08-21,232,1420070400,1440115200
3344,11396,course-v1:CQU+TSJYHG00055+2017_T1,0,economics,2017-05-01,2017-12-19,232,1493596800,1513641600
3353,11366,course-v1:CQU+TSJYHG00068+2017_T1,0,economics,2017-05-01,2017-12-19,232,1493596800,1513641600
3371,11454,course-v1:CQU+TSJYSSG00007+2017_T1,0,foreign language,2017-05-01,2017-12-19,232,1493596800,1513641600
3399,11492,course-v1:CQU+TSJYSTG00017+2017_T1,0,chemistry,2017-05-01,2017-12-19,232,1493596800,1513641600
3424,785,shanximooc/MY001/2015_T1,0,history,2015-04-07,2015-11-25,232,1428364800,1448409600
3433,9389,course-v1:ZK+02136+J,0,electrical,2015-01-01,2015-08-21,232,1420070400,1440115200
3468,9385,course-v1:ZK+01848+J,0,social science,2015-01-01,2015-08-21,232,1420070400,1440115200
3469,782,shanximooc/FAN001/2015_T1,0,biology,2015-04-01,2015-11-19,232,1427846400,1447891200
3480,11558,course-v1:CQU+TSJYIPG01006+2017_T1,0,economics,2017-05-01,2017-12-19,232,1493596800,1513641600
3494,11560,course-v1:CQU+TSJYSSG00018+2017_T1,0,computer,2017-05-01,2017-12-19,232,1493596800,1513641600
3505,9427,course-v1:ZK+04231+J,0,engineering,2015-01-01,2015-08-21,232,1420070400,1440115200
3530,11410,course-v1:CQU+TSJYHG00013+2017_T1,0,electrical,2017-05-01,2017-12-19,232,1493596800,1513641600
3594,10936,course-v1:NYIF+PFPPP1.PC2x+1T2017,0,physics,2017-04-18,2017-12-06,232,1492473600,1512518400
3596,11525,course-v1:CQU+TSJYSTG00023+2017_T1,0,philosophy,2017-05-01,2017-12-19,232,1493596800,1513641600
3628,11405,course-v1:CQU+TSJYHG00047+2017_T1,0,computer,2017-05-01,2017-12-19,232,1493596800,1513641600
3641,11491,course-v1:CQU+TSJYSTG00016+2017_T1,0,medicine,2017-05-01,2017-12-19,232,1493596800,1513641600
3672,11443,course-v1:CQU+TSJYHG00027+2017_T1,0,computer,2017-05-01,2017-12-19,232,1493596800,1513641600
3701,11388,course-v1:CQU+TSJYHG00004+2017_T1,0,literature,2017-05-01,2017-12-19,232,1493596800,1513641600
3718,11380,course-v1:CQU+TSJYHG00065+2017_T1,0,philosophy,2017-05-01,2017-12-19,232,1493596800,1513641600
3734,9143,course-v1:TsinghuaX+AP000010X+sp,0,economics,2015-01-01,2015-08-21,232,1420070400,1440115200
3738,11465,course-v1:CQU+TSJYSSG00014+2017_T1,0,electrical,2017-05-01,2017-12-19,232,1493596800,1513641600
3745,10197,course-v1:PennX+ROBO1x+1T2017,0,history,2017-04-17,2017-12-05,232,1492387200,1512432000
3748,9388,course-v1:ZK+02134+J,0,social science,2015-01-01,2015-08-21,232,1420070400,1440115200
3749,10460,course-v1:GeorgetownX+PHYX-008-01x+1T2017,0,foreign language,2017-04-18,2017-12-06,232,1492473600,1512518400
3756,11434,course-v1:CQU+TSJYHG00032+2017_T1,0,economics,2017-05-01,2017-12-19,232,1493596800,1513641600
3759,9379,course-v1:ZK+00318+J,0,computer,2015-01-01,2015-08-21,232,1420070400,1440115200
3763,9366,course-v1:ZK+00058+J,0,computer,2015-01-01,2015-08-21,232,1420070400,1440115200
3771,11391,course-v1:CQU+TSJYHG00058+2017_T1,0,electrical,2017-05-01,2017-12-19,232,1493596800,1513641600
3805,9375,course-v1:ZK+00185+J,0,computer,2015-01-01,2015-08-21,232,1420070400,1440115200
3824,11473,course-v1:CQU+TSJYSTG00007+2017_T1,0,education,2017-05-01,2017-12-19,232,1493596800,1513641600
3831,11383,course-v1:CQU+TSJYHG00002+2017_T1,0,economics,2017-05-01,2017-12-19,232,1493596800,1513641600
3846,11390,course-v1:CQU+TSJYHG00005+2017_T1,0,social science,2017-05-01,2017-12-19,232,1493596800,1513641600
3855,11474,course-v1:CQU+TSJYSTG00032+2017_T1,0,history,2017-05-01,2017-12-19,232,1493596800,1513641600
3928,2941,course-v1:TsinghuaX+10430494X+2015-T2,0,education,2015-01-01,2015-08-21,232,1420070400,1440115200
3983,11441,course-v1:CQU+TSJYHG00029+2017_T1,0,education,2017-05-01,2017-12-19,232,1493596800,1513641600
4032,11392,course-v1:CQU+TSJYHG00057+2017_T1,0,economics,2017-05-01,2017-12-19,232,1493596800,1513641600
4062,8821,course-v1:spocdemo_TsinghuaX+30640014X+2016_T2,0,art,2016-12-21,2017-08-10,232,1482278400,1502323200
4080,11457,course-v1:CQU+TSJYSSG20027+2017_T1,0,economics,2017-05-01,2017-12-19,232,1493596800,1513641600
4086,11537,course-v1:CQU+TSJYSTG00019+2017_T1,0,math,2017-05-01,2017-12-19,232,1493596800,1513641600
4087,9581,course-v1:UBCx+ITSx+1T2017,0,art,2017-02-15,2017-10-05,232,1487116800,1507161600
4093,11014,course-v1:NYIF+MA1.5x+1T2017,0,electrical,2017-04-18,2017-12-06,232,1492473600,1512518400
4116,9420,course-v1:ZK+02460+J,0,philosophy,2015-01-01,2015-08-21,232,1420070400,1440115200
4121,12188,course-v1:Yifang+tech101+2017_T1,0,engineering,2017-06-26,2018-02-13,232,1498435200,1518480000
4156,11447,course-v1:CQU+TSJYSSG00004+2017_T1,0,art,2017-05-01,2017-12-19,232,1493596800,1513641600
4178,9426,course-v1:ZK+03709+J,0,engineering,2015-01-01,2015-08-21,232,1420070400,1440115200
4213,11425,course-v1:CQU+TSJYHG00015+2017_T1,0,economics,2017-05-01,2017-12-19,232,1493596800,1513641600
4219,11442,course-v1:CQU+TSJYHG00028+2017_T1,0,math,2017-05-01,2017-12-19,232,1493596800,1513641600
4251,11378,course-v1:CQU+TSJYHG00066+2017_T1,0,history,2017-05-01,2017-12-19,232,1493596800,1513641600
4267,11503,course-v1:CQU+TSJYSTG00025+2017_T1,0,literature,2017-05-01,2017-12-19,232,1493596800,1513641600
4276,9397,course-v1:ZK+04741+J,0,education,2017-01-01,2017-08-21,232,1483228800,1503273600
4301,11407,course-v1:CQU+TSJYHG00046+2017_T1,0,business,2017-05-01,2017-12-19,232,1493596800,1513641600
4382,10210,course-v1:UBCx+HtC2x+2T2017,0,literature,2017-06-20,2018-02-07,232,1497916800,1517961600
4419,9405,course-v1:ZK+07114+J,0,literature,2015-01-01,2015-08-21,232,1420070400,1440115200
4434,9363,course-v1:ZK+00034+J,0,foreign language,2015-01-01,2015-08-21,232,1420070400,1440115200
4457,9434,course-v1:ZK+06169+J,0,engineering,2015-01-01,2015-08-21,232,1420070400,1440115200
4491,11482,course-v1:CQU+TSJYSSG00037+2017_T1,0,philosophy,2017-05-01,2017-12-19,232,1493596800,1513641600
4508,11553,course-v1:CQU+TSJYIPG01002+2017_T1,0,education,2017-05-01,2017-12-19,232,1493596800,1513641600
4518,11463,course-v1:CQU+TSJYSTG00034+2017_T1,0,history,2017-05-01,2017-12-19,232,1493596800,1513641600
4521,9370,course-v1:ZK+00151+J,0,business,2015-01-01,2015-08-21,232,1420070400,1440115200
4528,1338,course-v1:TsinghuaX+10610204X+_,0,social science,2015-05-29,2016-01-16,232,1432857600,1452902400
4550,9392,course-v1:ZK+02335+J,0,physics,2017-01-01,2017-08-21,232,1483228800,1503273600
4567,5334,course-v1:liaoningX+LNA20150000135+01,0,chemistry,2015-01-01,2015-08-21,232,1420070400,1440115200
4582,10840,course-v1:NYIF+RMPC1.4x+1T2017,0,history,2017-04-18,2017-12-06,232,1492473600,1512518400
4595,9386,course-v1:ZK+02129+J,0,social science,2015-01-01,2015-08-21,232,1420070400,1440115200
4610,9436,course-v1:ZK+07868+J,0,electrical,2015-01-01,2015-08-21,232,1420070400,1440115200
4615,813,USTC/MOOC101/2014_T2,0,literature,2015-01-01,2015-08-21,232,1420070400,1440115200
4616,11490,course-v1:CQU+TSJYSSG00035+2017_T1,0,environment,2017-05-01,2017-12-19,232,1493596800,1513641600
4633,11382,course-v1:CQU+TSJYHG00063+2017_T1,0,economics,2017-05-01,2017-12-19,232,1493596800,1513641600
4637,814,USTC/10610204X/2014_T2,0,biology,2015-01-01,2015-08-21,232,1420070400,1440115200
4647,10209,course-v1:UBCx+HtC1x+2T2017,0,math,2017-04-25,2017-12-13,232,1493078400,1513123200
4648,9403,course-v1:ZK+05723+J,0,social science,2015-01-01,2015-08-21,232,1420070400,1440115200
4672,11420,course-v1:CQU+TSJYHG00043+2017_T1,0,chemistry,2017-05-01,2017-12-19,232,1493596800,1513641600
4688,11483,course-v1:CQU+TSJYSTG00012+2017_T1,0,business,2017-05-01,2017-12-19,232,1493596800,1513641600
4701,11488,course-v1:CQU+TSJYSTG00015+2017_T1,0,history,2017-05-01,2017-12-19,232,1493596800,1513641600
4766,1326,course-v1:MITx+15_390x+2014_T2,0,computer,2015-05-22,2016-01-09,232,1432252800,1452297600
4773,11470,course-v1:CQU+TSJYSTG00033+2017_T1,0,philosophy,2017-05-01,2017-12-19,232,1493596800,1513641600
4801,9401,course-v1:ZK+05722+J,0,electrical,2015-01-01,2015-08-21,232,1420070400,1440115200
4804,11480,course-v1:CQU+TSJYSTG00010+2017_T1,0,education,2017-05-01,2017-12-19,232,1493596800,1513641600
4845,11426,course-v1:CQU+TSJYHG00037+2017_T1,0,math,2017-05-01,2017-12-19,232,1493596800,1513641600
4858,11472,course-v1:CQU+TSJYSTG00006+2017_T1,0,physics,2017-05-01,2017-12-19,232,1493596800,1513641600
4860,9430,course-v1:ZK+06088+J,0,business,2015-01-01,2015-08-21,232,1420070400,1440115200
4885,10198,course-v1:PennX+ROBO2x+2T2017,0,biology,2017-07-10,2018-02-27,232,1499644800,1519689600
4917,11421,course-v1:CQU+TSJYHG00042+2017_T1,0,business,2017-05-01,2017-12-19,232,1493596800,1513641600
4944,10932,course-v1:NYIF+PFPPP1.PC6x+1T2017,0,economics,2017-04-18,2017-12-06,232,1492473600,1512518400
4950,9380,course-v1:ZK+00320+J,0,art,2015-01-01,2015-08-21,232,1420070400,1440115200
4972,9395,course-v1:ZK+03331+J,0,engineering,2015-01-01,2015-08-21,232,1420070400,1440115200
4974,11403,course-v1:CQU+TSJYHG00048+2017_T1,0,art,2017-05-01,2017-12-19,232,1493596800,1513641600
4979,11469,course-v1:CQU+TSJYSTG00004+2017_T1,0,economics,2017-05-01,2017-12-19,232,1493596800,1513641600
5106,11496,course-v1:CQU+TSJYSSG00030+2017_T1,0,physics,2017-05-01,2017-12-19,232,1493596800,1513641600
5115,11430,course-v1:CQU+TSJY+2017_T1,0,biology,2017-05-01,2017-12-19,232,1493596800,1513641600
5142,11424,course-v1:CQU+TSJYHG00039+2017_T1,0,engineering,2017-05-01,2017-12-19,232,1493596800,1513641600
5154,3959,course-v1:CIE+THU00011X+2015_T2,0,biology,2016-02-01,2016-09-20,232,1454284800,1474329600
5161,11484,course-v1:CQU+TSJYSSG00036+2017_T1,0,art,2017-05-01,2017-12-19,232,1493596800,1513641600
5177,11535,course-v1:CQU+TSJYSTG00020+2017_T1,0,economics,2017-05-01,2017-12-19,232,1493596800,1513641600
5197,9384,course-v1:ZK+00755+J,0,computer,2015-01-01,2015-08-21,232,1420070400,1440115200
5283,11561,course-v1:CQU+TSJYIPG00008+2017_T1,0,art,2017-05-01,2017-12-19,232,1493596800,1513641600
5308,11400,course-v1:CQU+TSJYHG00052+2017_T1,0,engineering,2017-05-01,2017-12-19,232,1493596800,1513641600
5324,11533,course-v1:CQU+TSJYSTG00021+2017_T1,0,physics,2017-05-01,2017-12-19,232,1493596800,1513641600
5328,11429,course-v1:CQU+TSJYSSG00001+2017_T1,0,foreign language,2017-05-01,2017-12-19,232,1493596800,1513641600
5333,10935,course-v1:NYIF+PFPPP1.PC3x+1T2017,0,education,2017-04-18,2017-12-06,232,1492473600,1512518400
5384,4667,course-v1:TsinghuaX+80515182X+2016,0,art,2016-05-07,2016-12-25,232,1462579200,1482624000
5387,11498,course-v1:CQU+TSJYSTG00027+2017_T1,0,philosophy,2017-05-12,2017-12-30,232,1494547200,1514592000
5399,9393,course-v1:ZK+02379+J,0,art,2017-01-01,2017-08-21,232,1483228800,1503273600
5480,9412,course-v1:ZK+08984+J,0,social science,2015-01-01,2015-08-21,232,1420070400,1440115200
5490,11440,course-v1:CQU+TSJYHG00030+2017_T1,0,computer,2017-05-01,2017-12-19,232,1493596800,1513641600
5498,11566,course-v1:CQU+TSJYIPG00011+2017_T1,0,social science,2017-05-01,2017-12-19,232,1493596800,1513641600
5507,9369,course-v1:ZK+00150+J,0,engineering,2015-01-01,2015-08-21,232,1420070400,1440115200
5512,9421,course-v1:ZK+02447+J,0,history,2015-01-01,2015-08-21,232,1420070400,1440115200
5539,10842,course-v1:NYIF+RMPC1.5x+1T2017,0,history,2017-04-18,2017-12-06,232,1492473600,1512518400
5587,8824,course-v1:spocdemo_TsinghuaX+00510888X+2016_T2,0,literature,2016-12-21,2017-08-10,232,1482278400,1502323200
5588,11427,course-v1:CQU+TSJYHG00016+2017_T1,0,medicine,2017-05-01,2017-12-19,232,1493596800,1513641600
5601,9422,course-v1:ZK+02628+J,0,education,2015-01-01,2015-08-21,232,1420070400,1440115200
5612,11464,course-v1:CQU+TSJYSSG00013+2017_T1,0,computer,2017-05-09,2017-12-27,232,1494288000,1514332800
5639,11639,course-v1:UBCx+EcodesignX+2T2017,0,math,2017-05-18,2018-01-05,232,1495065600,1515110400
5645,9419,course-v1:ZK+02358+J,0,math,2015-01-01,2015-08-21,232,1420070400,1440115200
5691,10214,course-v1:UBCx+SoftEngPrjx+1T2018,0,computer,2015-01-01,2015-08-21,232,1420070400,1440115200
5712,11411,course-v1:CQU+TSJYHG00014+2017_T1,0,computer,2017-05-01,2017-12-19,232,1493596800,1513641600
5757,11564,course-v1:CQU+TSJYIPG00010+2017_T1,0,biology,2017-05-01,2017-12-19,232,1493596800,1513641600
5760,9398,course-v1:ZK+04742+J,0,engineering,2017-01-01,2017-08-21,232,1483228800,1503273600
5783,10841,course-v1:NYIF+RMPC1.1x+1T2017,0,electrical,2017-04-18,2017-12-06,232,1492473600,1512518400
5786,3965,course-v1:CIE+THU00003X+2015_T2,0,history,2016-02-01,2016-09-20,232,1454284800,1474329600
5792,9418,course-v1:ZK+01564+J,0,computer,2015-01-01,2015-08-21,232,1420070400,1440115200
5802,11554,course-v1:CQU+TSJYIPG00003+2017_T1,0,economics,2017-05-01,2017-12-19,232,1493596800,1513641600
5818,9396,course-v1:ZK+04026+J,0,electrical,2015-01-01,2015-08-21,232,1420070400,1440115200
5836,261,USTC/MOOC002/2014_T2,0,art,2015-01-01,2015-08-21,232,1420070400,1440115200
5837,11386,course-v1:CQU+TSJYHG00060+2017_T1,0,business,2017-05-01,2017-12-19,232,1493596800,1513641600
5843,9377,course-v1:ZK+00315+J,0,biology,2015-01-01,2015-08-21,232,1420070400,1440115200
5848,9383,course-v1:ZK+00712+J,0,history,2017-01-01,2017-08-21,232,1483228800,1503273600
5859,11563,course-v1:CQU+TSJYIPG00009+2017_T1,0,history,2017-05-01,2017-12-19,232,1493596800,1513641600
5915,10931,course-v1:NYIF+PFPPP1.PC7x+1T2017,0,art,2017-04-18,2017-12-06,232,1492473600,1512518400
5933,11124,course-v1:UCSDx+CSE167x+1T2017,0,medicine,2017-06-01,2018-01-19,232,1496275200,1516320000
5943,11452,course-v1:CQU+TSJYSTG00002+2017_T1,0,engineering,2017-05-01,2017-12-19,232,1493596800,1513641600
5961,9391,course-v1:ZK+02140+J,0,literature,2015-01-01,2015-08-21,232,1420070400,1440115200
5975,12048,course-v1:HKUSTx+COMP107x+3T2018,0,art,2015-01-01,2015-08-21,232,1420070400,1440115200
5984,11481,course-v1:CQU+TSJYSTG00030+2017_T1,0,computer,2017-05-01,2017-12-19,232,1493596800,1513641600
6034,10933,course-v1:NYIF+PFPPP1.PC5x+1T2017,0,medicine,2017-04-18,2017-12-06,232,1492473600,1512518400
6112,9432,course-v1:ZK+06090+J,0,education,2015-01-01,2015-08-21,232,1420070400,1440115200
6115,11504,course-v1:CQU+TSJYSSG00021+2017_T1,0,economics,2017-05-01,2017-12-19,232,1493596800,1513641600
6140,6936,course-v1:gxnun_TsinghuaX+20740042X+2016_T2,0,art,2016-08-08,2017-03-28,232,1470614400,1490659200
6183,11450,course-v1:CQU+TSJYSTG00001+2017_T1,0,foreign language,2017-05-01,2017-12-19,232,1493596800,1513641600
6193,9413,course-v1:ZK+00043+J,0,social science,2015-01-01,2015-08-21,232,1420070400,1440115200
6220,11438,course-v1:CQU+TSJYHG00025+2017_T1,0,biology,2017-05-01,2017-12-19,232,1493596800,1513641600
6228,5224,course-v1:cqujglx+cqu101+2016_T1,0,economics,2015-01-01,2015-08-21,232,1420070400,1440115200
6229,8823,course-v1:spocdemo_TsinghuaX+00740043X+2016_T2,0,physics,2016-12-21,2017-08-10,232,1482278400,1502323200
6317,11402,course-v1:CQU+TSJYHG00010+2017_T1,0,education,2017-05-01,2017-12-19,232,1493596800,1513641600
6323,11435,course-v1:CQU+TSJYHG00023+2017_T1,0,business,2017-05-12,2017-12-30,232,1494547200,1514592000
6351,9409,course-v1:ZK+07725+J,0,literature,2015-01-01,2015-08-21,232,1420070400,1440115200
6368,11381,course-v1:CQU+TSJYHG00064+2017_T1,0,biology,2017-05-01,2017-12-19,232,1493596800,1513641600
6374,9435,course-v1:ZK+07867+J,0,art,2015-01-01,2015-08-21,232,1420070400,1440115200
7,7625,course-v1:JLUx+0000045603+SP,1,history,2016-09-26,2017-05-16,232,1474848000,1494892800
23,2296,course-v1:TsinghuaX+00720091X+sp,1,electrical,2015-03-24,2015-11-11,232,1427155200,1447200000
201,10992,course-v1:ZZUX+2017041801X+sp,1,math,2017-05-08,2017-12-26,232,1494201600,1514246400
262,7251,course-v1:RiceX+RELI157x+sp,1,computer,2016-08-01,2017-03-21,232,1470009600,1490054400
303,9566,course-v1:TsinghuaX+00680142X_p10+sp,1,history,2016-09-12,2017-05-02,232,1473638400,1493683200
328,10284,course-v1:PekingX+04332960X+sp,1,biology,2017-05-04,2017-12-22,232,1493856000,1513900800
391,1809,course-v1:TsinghuaX+00691153X_tv+2015_T1,1,art,2015-01-01,2015-08-21,232,1420070400,1440115200
424,7184,course-v1:MITx+6_002x+sp,1,education,2016-08-01,2017-03-21,232,1470009600,1490054400
446,1779,course-v1:TsinghuaX+40670453X_tv+2015_T1,1,education,2015-03-16,2015-11-03,232,1426464000,1446508800
